Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i10896119,"New York : Wiley, c1977.",574.192 B615,1,,  -  -    ,471021474,"Biological aspects of inorganic chemistry / edited by the Bioinorganic Group, Department of Chemistry, the University of British Columbia, Vancouver, Canada, A. W. Addison ... [et al.].",X
i10896144,"Amsterdam : Time-Life Books, c1976.",500 B751,0,,  -  -    ,,Wilderness Europe / by Douglas Botting and the editors of Time-Life Books.,ONLY PRATT
i1089665x,"New York : Holt, Rinehart and Winston, c1977.",289.5 E21PA,0,,  -  -    ,003021081X : $16.95,Mary Baker Eddy : the years of authority / Robert Peel.,X
i10896934,"New York, Longmans, Green, c1950",109 S782S,0,,  -  -    ,,The spirit of western philosophy; a historical interpretation including selections from the major European philosophers [by] Newton P. Stallknecht [and] Robert S. Brumbaugh.,
i10897288,"New York, G. H. Doran Co. [1924?]",342.73 B393A,1,,  -  -    ,,"The Constitution of the United States, yesterday, today--and tomorrow? James M. Beck.",
i10897343,"New York, S. F. Vanni [1960, c1946]",410 P377W,1,,  -  -    ,,"The world's chief languages; formerly, Languages for war and peace.",
i10897355,"New York, S. F. Vanni [1960, c1946]",410 P377W,2,,  -  -    ,,"The world's chief languages; formerly, Languages for war and peace.",
i10897367,"New York, S. F. Vanni [1960, c1946]",410 P377W,2,,  -  -    ,,"The world's chief languages; formerly, Languages for war and peace.",
i10897379,"New York, S. F. Vanni [1960, c1946]",410 P377W,3,,  -  -    ,,"The world's chief languages; formerly, Languages for war and peace.",
i10897859,"Honolulu, University of Hawaii Press, 1962.",108 E13,3,,  -  -    ,,"Philosophy and culture--East and West; East-West philosophy in practical perspective, Charles A. Moore, editor.",
i10898153,"New York, Chicago [etc.] C. Scribner's sons [c1925]",109 W375A,5,,  -  -    ,,"History of philosophy, by Alfred Weber, translated by Frank Thilly ... with philosophy since 1860, by Ralph Barton Perry.",
i10898931,"Ithaca, N.Y. : Cornell University Press, 1967.",191 B627,3,,  -  -    ,,Philosophy in America: essays / William P. Alston ... [et al.] ; edited by Max Black.,
i10898943,"Boston, Beacon Press [1969,c1968]",362.5 C581,6,,  -  -    ,,"Hunger, U. S. A.; a report. With an introductory comment by Robert F. Kennedy.",
i1089925x,"Washington : American Chemical Society, 1977.",664 F6863,1,,  -  -    ,841203393,"Food proteins : improvement through chemical and enzymatic modification : symposium / sponsored by the Division of Agricultural and Food Chemistry at the First Chemical Congress of the North American Continent, Mexico City, Mexico, Dec. 3-4, 1975 ; Robert E. Feeney and John R. Whitaker, editors.",X
i10899595,"New York : Putnam, c1977.",309.173 F987H3,1,,  -  -    ,039911842X : $15.00,Stormy weather : crosslights on the nineteen thirties : an informal social history of the United States 1929-1941 / by J. C. Furnas.,X
i10899625,"New York : Pantheon Books, c1977.",322.4 P693,8,,  -  -    ,0394488407 : $12.95,"Poor people's movements : why they succeed, how they fail / by Frances Fox Piven and Richard A. Cloward.",X
i10900081,"Newark : University of Delaware, c1976.",353.9749 M585,0,,  -  -    ,,The passing scene : a commentary on public affairs / by Charles P. Messick.,X
i10900354,"Metals Park, Ohio : American Society for Metals, c1977.",672.36 A512,7,,  -  -    ,,Carburizing and carbonitriding / prepared under the direction of the ASM Committee on Gas Carburizing.,ONLY PRATT
i10900445,"Cambridge [Eng.] ; New York : Cambridge University Press, 1978.",669.9 H112,0,,  -  -    ,052121548X. 0521291836 pbk.,Physical metallurgy / Peter Haasen ; translated by Janet Mordike.,X
i10900457,"New York : Harcourt Brace Jovanovich, c1977.",153.4 L869,2,,  -  -    ,0151116997 : $10.00,Behind the mirror : a search for a natural history of human knowledge / Konrad Lorenz ; translated by Ronald Taylor.,X
i10900585,"New York : Harper & Row, 1977.",577 M488,0,,  -  -    ,60129549,"The life science : current ideas of biology / P. B. Medawar, J. S. Medawar.",
i1090105x,"New York : W. Morrow, 1977.",070.43 R234,35,,  -  -    ,0688031846 : $10.00,"The camera never blinks : adventures of a TV journalist / by Dan Rather, with Mickey Herskowitz.",X
i10901139,"London ; New York : Academic Press, 1976.",519.7 M684,0,,  -  -    ,125004508,Theory and application of mathematical programming / G. Mitra.,X
i10901498,"New York : Seabury Press, 1977.",323.4 C192,2,,  -  -    ,0816493219 : $9.95,Brother to a dragonfly / Will D. Campbell.,X
i10901504,"Amsterdam ; New York : Elsevier Scientific Pub. Co. ; New York : distributors for the U.S. and Canada, Elsevier North-Holland, 1977.",541.395 J13,0,,  -  -    ,0444415939 : $29.80,Transport in porous catalysts / R. Jackson.,X
i10901516,"New York : St. Martin's Press, c1977.",510.7 K65W,2,,  -  -    ,0312878672 : $10.00,Why the professor can't teach : mathematics and the dilemma of university education / by Morris Kline.,X
i10901577,"New York : Columbia University Press, 1977.",338.27 H322,0,,  -  -    ,0231043783. 0231043791 pbk.,"China, oil, and Asia L : conflict ahead? / Selig S. Harrison.",X
i10901632,"New York : Hill and Wang, c1977.",301.54 S796,7,,  -  -    ,809025922,America's housing challenge : what it is and how to meet it / Roger Starr.,X
i10901668,"Garden City, N.Y. : Anchor Press, 1977.",309.26 G653,26,,  -  -    ,0385128681 : $3.50,The double E / Percival Goodman.,X
i1090167x,"Garden City, N.Y. : Anchor Press, 1977.",309.26 G653,1,,  -  -    ,0385128681 : $3.50,The double E / Percival Goodman.,X
i10901838,"Homewood, Ill. : R. D. Irwin, 1978.",658.83 B441,3,,  -  -    ,256019908,Marketing research : a management information approach / Danny N. Bellenger and Barnett A. Greenberg.,X
i1090184x,"Baltimore : Johns Hopkins University Press, c1977.",331.25 L666,9,,  -  -    ,0801819989. 0801819997 pbk.,"Shorter hours, shorter weeks : spreading the work to reduce unemployment / Sar A. Levitan and Richard S. Belous.",X
i10901863,"New York : Pantheon Books, c1977.",301.412 W926,5,,  -  -    ,0394409361 : $10.00,"Working it out : 23 women writers, artists, scientists, and scholars talk about their lives and work / edited by Sara Ruddick and Pamela Daniels ; with a foreword by Adrienne Rich.",X
i10902065,"Garden City, N.Y. : Anchor Press/Doubleday, 1977.",362.73 L155,2,,  -  -    ,0385127928 : $10.00,Mixed families : adopting across racial boundaries / Joyce A. Ladner.,X
i10902235,"Garden City, N.Y. : Doubleday, 1977.",347.9973 W287M,0,,  -  -    ,0385128351 : $12.95,The memoirs of Earl Warren / by Earl Warren.,X
i10902260,"Columbus, Ohio : Academy for Contemporary Problems, c1976.",307.76 U724,2,,  -  -    ,,Urban options I / by Alan K. Campbell ... [et al.] ; [National Urban Policy Roundtable].,ONLY PRATT
i10902351,"Boston, Houghton Mifflin, 1950.",309.1 D723P,0,,  -  -    ,,The prospect before us; illustrated by Micky Strobel.,
i10902491,"Englewood Cliffs, N.J., Prentice-Hall 1960.",353.1 A512B,0,,  -  -    ,,"The Secretary of State. [Don K. Price, editor]",
i10902909,"New York : Wiley, c1977.",660.283 H645,14,,  -  -    ,471396095,"An introduction to chemical engineering kinetics & reactor design / Charles G. Hill, Jr.",
i10903537,"Westport, Conn. : Avi Pub. Co., c1977.",664.07 G698,2,,  -  -    ,870552198,Food quality assurance / by Wilbur A. Gould.,ONLY PRATT
i10903628,"New York : Liveright, 1931.",131 W828F,5,,  -  -    ,,Freud and his time / Fritz Wittels ; translated by Louise Brink.,
i10905145,"Buffalo : Prometheus Books, 1977.",323.42 R452,4,,  -  -    ,879750839,Reverse discrimination / edited by Barry R. Gross.,
i10905248,"New York : St. Martin's Press, c1977.",614.10973 H483A,5,,  -  -    ,312062117,"Autopsy : the memoirs of Milton Helpern, the world's greatest medical detective / by Milton Helpern, with Bernard Knight.",X
i10905480,"[Tokyo] : Toyota Motor Sales Co., 1976.",338.476292 K15,5,,  -  -    ,,My life with Toyota / Shotaro Kamiya ; [translated by Thomas I. Elliott].,
i10905571,"New York, Columbia University Press, 1953.",301 L742,9,,  -  -    ,,Foundations of social survival.,
i10905583,"New York : Hart Pub. Co., c1977.",031 P771A2,13,,  -  -    ,080551161X : $39.50. 0805511903 loose-leaf. 0805503005 pbk.,The Animal kingdom / under the general editorship of Harold H. Hart ; compiled by Pam Pollack.,X
i10906290,"London, Methuen [1966]",519 C877S,0,3,  -  -    ,,The statistical analysis of series of events [by] D. R. Cox and P. A. W. Lewis.,
i10906319,"Cambridge, Mass., American institute for economic research [c1939]",380.124 H343C2,0,,  -  -    ,,"Cause and control of the business cycle, by E. C. Harwood.",
i10906617,"New York, Ronald Press. Co. [c1955]",301.15 065P,1,,  -  -    ,,Prosperity beyond tomorrow. With a foreword by Paul B Sears.,
i10906654,"London, Routledge and Paul [1957]",301.1584 M494S,1,,  -  -    ,,"Soviet youth, some achievements and problems; excerpts from the Soviet press.",
i1090671x,"Notre Dame, Indiana : University of Notre Dame Press, 1963.",261.8 A141,1,,  -  -    ,,"American Catholicism and social action : a search for social justice, 1865-1950.",
i10906745,"New York : Bantam/Hudson, 1977.",690 C738,11,,  -  -    ,,Complete home catalog : an illustrated product guide for homeowners and professionals.,ONLY PRATT
i10907014,"Seattle : University of Washington Press , 1976.",353.0082 S814,45,,  -  -    ,295955236,The U.S. Forest Service : a history / Harold K. Steen.,
i10907373,"Boston : Little, Brown, c1977.",358.24 C594,2,,  -  -    ,316145955,"The man who broke Purple : the life of Colonel William F. Friedman, who deciphered the Japanese code in World War II / by Ronald Clark.",X
i10907385,"Englewood Cliffs, N.J. : Prentice-Hall, c1977.",641.1 E21,4,,  -  -    ,0139616233 : $8.95,The woman doctor's diet for women : balanced deficit dieting and the brand new re-start diet / Barbara Edelstein.,ONLY PRATT
i10907427,"New York : McGraw-Hill, c1977.",512.1 R498,5,,  -  -    ,007052260X : $4.95,Review of elementary mathematics / by Barnett Rich.,X
i10907476,"Washington : Transportation Research Board, National Research Council, 1976.",632.1 N277,0,,  -  -    ,0309025117 : $5.60,Effects of deicing salts on plant biota and soil : experimental phase / R. E. Hanes ... [et al.] ; research sponsored by the American Association of State Highway and Transportation Officials in cooperation with the Federal Highway Administration.,ONLY PRATT
i10907683,"Homewood, Ill. : R. D. Irwin, 1977.",657 A628,1,,  -  -    ,256018960,Fundamentals of management accounting / Robert N. Anthony and Glenn A. Welsch.,
i10909291,"New York, UNIPUB [1969]",323.4 U59B,1,,  -  -    ,,Birthright of man; a selection of texts prepared under the direction of Jeanne Hersch.,X
i10909412,"London, J. M. Dent & sons, ltd.; New York, E. P. Dutton & co., inc. [1955]",282 N553A2,1,,  -  -    ,,Apologia pro vita sua [by] John Henry (cardinal) Newman.,
i10909485,"Boston, New York, Houghton Mifflin Company, 1927.",361 C116G,1,,  -  -    ,,"The goal of social work, by members of the Massachusetts Conference on Social Work, Swampscott, 1925, edited by Richard C. Cabot ...",
i10909497,"London, New York [etc.] Published for St. Andrews university by H. Milford, Oxford university press, 1934.",323.445 C649,1,,  -  -    ,,"The struggle for the freedom of the press from Caxton to Cromwell, by William M. Clyde.",
i10909564,"New York, Farrar, Straus and Cudahy [1959]",330.95694 R813A,0,,  -  -    ,,The American bridge to the Israel commonwealth.,
i10909655,"Cambridge, Mass. : Harvard University Press, [1977]",301.4157 D742,2,1,  -  -    ,674362616,Greek homosexuality / by K. J. Dover.,
i10909679,"Kansas City [Kan.?] : Sheed Andrews and McMeel, c1977.",338.27 C881,1,,  -  -    ,836207114,"The big breakup : energy in crisis / by John R. Coyne, Jr. and Patricia S. Coyne.",X
i10909680,"Reston, Va. : Reston Pub. Co., 1978.",690.8 W312,6,1,  -  -    ,879096365,"Your guide to good shelter : how to plan, build, or convert for energy conservation / Carmen and Brownlee Waschek ; photography by Carmen Waschek.",X
i10909837,"Garden City, N.Y., Published for the American Museum of Natural History [by] the Natural History Press [1969]",509.2 A916F,0,,  -  -    ,8.95,"Audubon, by himself; a profile of John James Audubon from writings selected, arranged, and edited, by Alice Ford.",
i10909898,"New York, Harper & Row, 1970.",284.1 B714B,0,,  -  -    ,17.95,"Dietrich Bonhoeffer; man of vision, man of courage. Translated from the German by Eric Mosbacher [and others] under the editorship of Edwin Robertson.",
i10910050,"New York, Harper's Magazine Press [1971]",070.92 C222,0,,  -  -    ,0061215406 $8.95,Up and down and around; a publisher recollects the time of his life.,X
i10910864,"Boston, Houghton Mifflin [c1973]",574 C316H,2,,  -  -    ,0395154618;9780395154618,Home to the wilderness.,X
i10910906,"Urbana, University of Illinois Press, 1961.",509.2 C359F,0,,  -  -    ,,Mark Catesby: the colonial Audubon [by] George Frederick Frick and Raymond Phineas Stearns.,
i10911029,"New York, Simon and Schuster [1967]",371.10092 A829M,1,,  -  -    ,436022028,Myself.,
i10911169,"New York, Putnam [1966]",509.2 A916A,0,,  -  -    ,,"John James Audubon; a biography, by Alexander B. Adams.",
i10911170,"Princeton, Princeton University Press, 1933.",347 B818,3,,  -  -    ,,"Brandeis: lawyer and judge in the modern state, by Alpheus Thomas Mason ...",
i10911273,"New York : Scribner, [1975]",572.96 H633,4,,  -  -    ,0684140403 : $12.50. 0684140438 pbk. : $4.95,The people of Africa / Jean Hiernaux.,X
i10911674,"New York : Collier, 1961, c1956.",501 F828V,2,,  -  -    ,,"The validation of scientific theories / edited, with an introd., by Philipp G. Frank.",
i10912101,"Hinsdale, Ill. : Dryden Press, c1978.",658.15 B811,1,,  -  -    ,30452864,Administrative financial management / Joseph F. Bradley.,
i10912368,"Berkeley, University of California Press, 1973.",331.0952 C689J,1,,  -  -    ,$9.50,Japanese blue collar; the changing tradition [by] Robert E. Cole.,
i10912630,"Springfield, Ill. : Thomas, c1981.",155.2844 S819T2,1,,  -  -    ,398044805,The thematic apperception test : an introductory manual for its clinical use with adults / by Morris I. Stein.,
i10912678,"New York : St. Martin's Press, 1982.",351.819 R651,9,,  -  -    ,0312655665 : $25.00,Public secrets : a study in the development of government secrecy / K.G. Robertson.,X
i10912745,"Chicago : University of Chicago Press, 1981.",342.730853 H151,10,,  -  -    ,226312135,Speech and law in a free society / Franklyn S. Haiman.,X
i10912885,"New York : Wiley, c1982.",515.353 L313,5,,  -  -    ,471098663,"Numerical solution of partial differential equations in science and engineering / Leon Lapidus, George F. Pinder.",X
i10912903,"Monterey, Calif. : Brooks/Cole Engineering Division, 1982.",536.7 L863,22,,  -  -    ,0818504919 : $29.95,"Thermodynamics / Dwight C. Look, Jr., Harry J. Sauer, Jr.",X
i10913270,"Stroudburg, PA : Hutchinson Ross Pub. Co., c1982.",307.76 P7123,5,,  -  -    ,879334290,"The Planner's use of information : techniques for collection, organization, and communication / edited by Hemalata C. Dandekar.",ONLY PRATT
i10913282,"Stroudburg, PA : Hutchinson Ross Pub. Co., c1982.",307.76 P7123,7,,  -  -    ,879334290,"The Planner's use of information : techniques for collection, organization, and communication / edited by Hemalata C. Dandekar.",ONLY PRATT
