Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i10555092,"Moscow, Academy of Sciences, USSR, [i. e. Jerusalem, Israel Program for Scientific Translations, 1960; available from the Office of Technical Services, U.S. Dept. of Commerce, Washington ] 1959.",546.4 A313,1,,  -  -    ,,"Rare-earth elements: extraction, analysis, applications. [Editor-in-chief, D. I. Ryabchikov. Translated by PST staff and S. Caspari-Zylberszac and others]",
i10555201,"Oxford, Clarendon Press [1963, 1926]",221 R665,4,,  -  -    ,,"The decline and fall of the Hebrew Kingdoms; Israel in the eighth and seventh centuries B.C., by T. H. Robinson.",
i10555249,"Washington, Public Affairs Press [1962]",353.09 A547,2,,  -  -    ,,The emergence of the modern regulatory state. Introd. by Emmette S. Redford.,
i10555390,"New York, Chelsea Publishing Co., 1948.",516.59 Z36A,6,,  -  -    ,,"Algebraic surfaces, by O, Zariski.",
i10555456,"New York : Macmillan, 1974.",262 M663,0,,  -  -    ,0025850504;9780025850507,Memoirs / József Cardinal Mindszenty ; translated by Richard and Clara Winston ; documents translated by Jan van Heurck.,X
i10555845,"New York, London, Longmans, Green and Co., 1951.",301.0973 O27,2,,  -  -    ,,"American sociology; the story of sociology in the United States through 1950, by Howard W. Odum.",
i10555870,"New York, Oxford University Press, 1965.",517.5 S998,5,,  -  -    ,,"Introduction to real functions and orthogonal expansions, by Bela Sz.-Nagy.",
i10556011,"Chicago, University of Chicago Press [1951]",669 E65T,0,,  -  -    ,,Treatise on ores and assaying; translated from the German ed.of 1580 by Anneliese Grunhaldt Sisco and Cyril Stanley Smith.,
i10556266,"Englewood Cliffs, N.J. : Prentice-Hall, [1975]",658.4 H424,1,,  -  -    ,013548412X,"Management : analysis, concepts, and cases / W. Warren Haynes, Joseph L. Massie, Marc J. Wallace, Jr.",X
i10556382,"Detroit : Gale Research Co., c1975.",016.752 B924,18,,  -  -    ,810312751,"Color theory : a guide to information sources / Mary Buckley ; David Baum, assistant editor.",X
i10556400,"Washington : Brookings Institution, [1975]",333.7 K68,1,,  -  -    ,0815749945. 0815749937 pbk.,"Pollution, prices, and public policy : a study sponsored jointly by Resources for the Future, inc. and the Brookings Institution / Allen V. Kneese, Charles L. Schultze.",X
i10556436,"New York : Simon and Schuster, [1974]",353.032 C734,3,,  -  -    ,0671217763. 0671217771 pbk.,The defeat of America : Presidential power and the national character / Henry Steele Commager.,X
i10556461,"New York : Holt, Rinehart and Winston, [1975]",301.451 A813,2,,  -  -    ,0030128269 : $3.00,Lifelines : Black families in Chicago / by Joyce Aschenbrenner.,X
i10556485,"New York : Wiley, [1975]",510.28 S652,0,,  -  -    ,471799971,Scientific analysis on the pocket calculator / Jon M. Smith.,
i10556527,"Englewood Cliffs, N.J. : Prentice-Hall, [1975]",333.09 H325,0,,  -  -    ,0135405343. 0135405262 pbk.,The look of the land / John Fraser Hart.,X
i10556540,"Millwood, N.Y. : Kraus-Thomson Organization, 1975.",016.769 M399,0,,  -  -    ,527003727,"Print reference sources : a select bibliography, 18th-20th centuries / compiled by Lauris Mason ; assisted by Joan Ludman.",X
i10556795,"New York : Gregg and Community College Division, McGraw-Hill, [1975]",640.73 W769K4,4,,  -  -    ,0070709858 : $9.96,"Know your merchandise : for retailers and consumers / Isabel B. Wingate, Karen R. Gillespie, Betty G. Milgrom.",X
i10556801,"New York, Time-Life Books [1974]",500 D691,8,,  -  -    ,,"Canyons and mesas, by Jerome Doolittle and the editors of Time-Life Books. With photos. by Wolf von dem Bussche.",
i10556813,"New York : Basic Books, [1975]",192 M645MA,3,,  -  -    ,465036309,James and John Stuart Mill : father and son in the nineteenth century / Bruce Mazlish.,X
i10556977,"New York, Crowell [1951]",351.74 W548B,0,,  -  -    ,,The battle against disloyalty.,
i1055709x,"New York, A. A. Knopf, 1940.",296 S193G,5,,  -  -    ,,"The great hatred, by Maurice Samuel.",
i10557350,"New York, Dover Publications [1963]",517.81 K64,0,,  -  -    ,,On Riemann's theory of algebraic functions and their integrals; a supplement to the usual treatises. Translated from the German by Frances Hardcastle.,
i10557611,"New York, Academic Press, 1965.",530.1 K19,1,,  -  -    ,,"Classical mechanics, quantum mechanics, field theory.",X
i10557623,"Englewood Cliffs, N.J., Prentice-Hall, 1962.",530 V264,4,1,  -  -    ,,Modern physics.,
i10557763,"New York, New York University Press, 1954.",320.944 M381R2,7,,  -  -    ,,The rise of French liberal thought; a study of political ideas from Bayle to Condorcet. Edited by J. P. Mayer.,
i10557878,"New Brunswick, N.J., Center for Urban Policy Research, Rutgers University [1972]",333.91 U72,5,1,  -  -    ,,"Urbanization, water pollution, and public policy [by] George W. Carey [and others]",
i1055788x,"New York, D. McKay [1967]",341.13 H813,0,,  -  -    ,,"Soldiering for peace, by Carl von Horn.",
i10557945,"San Francisco, Holden-Day [1967]",517.52 H874,2,,  -  -    ,,Elements of real analysis.,
i10558032,"New York, Praeger [1958]",330.943 E67P,1,,  -  -    ,,Prosperity through competition. [Translated and edited by Edith Temple Roberts and John B. Wood],
i10558275,"Chicago, Jordan Publications, 1959-",220.9 V671,5,,  -  -    ,,"Views of the Biblical world. [Editorial board: chairman, Benjamin Mazar; editors, Michael Avi-Yonah and Abraham Malamat]",
i10558287,"Chicago, Jordan Publications, 1959-",220.9 V671,3,,  -  -    ,,"Views of the Biblical world. [Editorial board: chairman, Benjamin Mazar; editors, Michael Avi-Yonah and Abraham Malamat]",
i10558299,"Chicago, Jordan Publications, 1959-",220.9 V671,0,,  -  -    ,,"Views of the Biblical world. [Editorial board: chairman, Benjamin Mazar; editors, Michael Avi-Yonah and Abraham Malamat]",
i10558305,"Chicago, Jordan Publications, 1959-",220.9 V671,1,,  -  -    ,,"Views of the Biblical world. [Editorial board: chairman, Benjamin Mazar; editors, Michael Avi-Yonah and Abraham Malamat]",
i10558317,"Chicago, Jordan Publications, 1959-",220.9 V671,5,,  -  -    ,,"Views of the Biblical world. [Editorial board: chairman, Benjamin Mazar; editors, Michael Avi-Yonah and Abraham Malamat]",
i10558329,"New York, J. Wiley [1965]",510.8 L657,0,,  -  -    ,,Graphical methods in research [by] A.S. Levens.,
i10558330,"New York, E. P. Dutton & co., inc., 1937.",362.2 B878,1,1,  -  -    ,,"A mind mislaid, by Henry Collins Brown.",
i10558342,"London, Staples Press [1953]",330.109 C224,3,,  -  -    ,,"A history of the theories of production & distribution in English political economy, from 1776 to 1848.",
i10558421,"New York, Dial Press, 1974.",301.412 B519,1,,  -  -    ,080372747X,The future of motherhood [by] Jessie Bernard.,X
i10558433,"Princeton, N.J., Van Nostrand [1966]",517.81 S245,0,,  -  -    ,,"Value distribution theory [by] Leo Sario and Kiyoshi Noshiro in collaboration with Tadashi Kuroda, Kikuji Matsumoto [and] Mitsuru Nakai.",
i10558676,[Chicago] University of Chicago Press [c1963],398.20954 D582,1,1,  -  -    ,,The thief of love; Bengali tales from court and village.,
i10558688,"New York, Harper [1955]",329.3 A177D,9,,  -  -    ,,A Democrat looks at his party.,
i10558858,"New York, R. M. McBride, 1929.",385 L389,1,,  -  -    ,,"The romance of the rails, by Agnes C. Laut.",
i10558913,"New York, Philosophical Library [1964]",301.15 M151,5,,  -  -    ,,"The unconscious in social relations; an analysis of unconscious processes in personality, society, and culture.",
i10559097,"Indianapolis : Bobbs-Merrill, [1974]",301.21 N552,2,,  -  -    ,0672519909 : $7.95,Strictly speaking : will America be the death of English? / Edwin Newman.,X
i10559140,"Garden City, Doubleday, 1957.",358.4 L423M,0,,  -  -    ,,"The mint; notes made in the R.A.F. Depot betwen August and December, 1922, and at Cadet College in 1925, by T. E. Lawrence (352087 A/c Ross) Regrouped and copied in 1927 and 1928 at Aircraft Depot, Karachi.",
i10559218,"New York, Macmillan [1963]",128.3 P376,0,,  -  -    ,,At the origins of the Thomistic notion of man.,X
i1055922x,Cincinnati South-western Pub. Co. [1961],338.54 D244,16,,  -  -    ,,Business cycles and forecasting.,
i10559280,"New York, Harper [1950]",261.7 S874C,0,,  -  -    ,,Church and state in the United States ... Introd. by Ralph Henry Gabriel.,X
i10559292,"New York, Harper [1950]",261.7 S874C,1,,  -  -    ,,Church and state in the United States ... Introd. by Ralph Henry Gabriel.,X
i10559309,"New York, Harper [1950]",261.7 S874C,0,,  -  -    ,,Church and state in the United States ... Introd. by Ralph Henry Gabriel.,X
i10559346,"Garden City, N. Y., Doubleday, 1963.",365 G591,12,,  -  -    ,,Alcatraz: 1868-1963.,X
i10559413,"New York, Columbia University Press, 1957.",370.947 K65S,0,,  -  -    ,,Soviet education. Foreword by George S. Counts. Contributors: H. G. Friese [and others],
i10559504,"New York, Macmillan [1967]",379.47 R916,1,,  -  -    ,,The school and state in the USSR [by] Herbert C. Rudman.,
i1055953x,"New York, International Publishers [1952]",335.4 F758H,4,,  -  -    ,,History of the Communist Party of the United States.,
i10559644,"Englewood Cliffs, N.J. Prentice-Hall, 1962.",516.83 A714,3,,  -  -    ,,"Vectors, tensors, and the basic equations of fluid mechanics.",
i10560154,"New York, Marzani & Munsell [1965-",329.8 M137,0,,  -  -    ,,Gideon's army [by] Curtis D. MacDougall. Introd. by H.H. Wilson.,
i10560166,"New York, The Macmillan company, 1944.",070.50942 M167M,0,,  -  -    ,,The house of Macmillan (1843-1943) by Charles Morgan ...,
i10560300,"New York, Devin-Adair, 1950.",323.445 H893P,1,,  -  -    ,,Prejudice and the press; a restatement of the principle of freedom of the press with specific reference to the Hutchins-Luce Commission.,X
i10560361,"Seattle, University of Washington Press, 1959.",378.797 W319M,0,,  -  -    ,,"Man and learning in modern society; papers and addresses delivered at the inauguration of Charles E. Odegaard as president of the University of Washington, November 6 and 7, 1958.",X
i10560506,[New York] The Council on the Environment of New York City [1973],301.34 G884,8,,  -  -    ,,"New York's city streets; a guide to making your block more lively and more livable, by Mary Grozier and Richard Roberts.",
i10560555,"Ann Arbor, University of Michigan Press [1957]",112 M383O,1,,  -  -    ,,The order and integration of knowledge [by] Wm. Oliver Martin.,
i10560762,"New York, Academic Press, 1967.",517.383 N814,2,,  -  -    ,,Nonlinear partial differential equations; a symposium on methods of solution. [Contributors: W. F. Ames and others] Edited by W. F. Ames.,
i10560907,"New York, Hafner Pub. Co., 1961.",517.38 T823,0,,  -  -    ,,Differential equations. Translated by Elizabeth A. McHarg.,
i10561080,"Palo Alto, Calif., Pacific Books [1962]",309.196 P849,0,,  -  -    ,,A century of social thinking in Hawaii.,X
i10561158,"New York, Chelsea Pub. Co. [1958]",517.6 B724C4,0,,  -  -    ,,Calculus of finite differences. Edited by J. F. Moulton.,
i1056116x,"Urbana, Bureau of Economic and Business Research, University of Illinois, 1959.",339.4 F346C,2,,  -  -    ,,Collecting financial data by consumer panel techniques; a pilot study.,X
i10562230,"New York, Interscience Publishers, 1966.",543.085 W471,1,,  -  -    ,,Reflectance spectroscopy [by] Wesley Wm. Wendlandt and Harry G. Hecht.,
i10562400,[London] Longmans [1974],070.509 E78,1,,  -  -    ,058236521X L.5.00,"Essays in the history of publishing in celebration of the 250th anniversary of the House of Longman, 1724-1974, edited by Asa Briggs.",X
i10562424,"New Haven, Yale University Press, 1948",327.47 D147S,1,,  -  -    ,,Soviet Russia and the Far East.,
i10562527,"Austin, University of Texas Press, 1956.",655.642 R212F,0,,  -  -    ,,"The first copyright statute; an essay on An act for the encouragement of learning, 1710.",ONLY PRATT
i10562783,"New York, Russell Sage Foundation, 1954.",361.973 K47O,75,,  -  -    ,,Operating principles of the larger foundations.,
i10563052,"Urbana, Ill., ERIC Clearinghouse on Reading and Communication Skills [1974]",428.4 B627,4,,  -  -    ,814100572,"Black dialects & reading. Edited by Bernice E. Cullinan. Margaret Kocher, linguistic consultant.",
i10563088,"Garden City, N.Y. : Doubleday, 1975.",332.024 P848,0,,  -  -    ,385084846,"Sylvia Porter's Money book : how to earn it, spend it, save it, invest it, borrow it, and use it to better your life.",X
i10563660,"Chicago, University of Chicago Press, 1945.",323.44 F455F,1,,  -  -    ,,Freedom is more than a word.,
i10563763,"New York, Humanities [1963]",170 W949,5,,  -  -    ,,Norm and action; a logical enquiry.,
i10564068,"Paris, A. Picard, 1916-32.",391 E584,3,,  -  -    ,,Manuel d'archeologie francaise depuis les temps merovingiens jusqu'a la renaissance ... par Camille Enlart...,
i1056407x,"New York, Farrar & Rinehart, inc., 1935.",150 S628R,,,  -  -    ,,"Readings in psychology, edited by Charles E. Skinner ... with the assistance of twenty-five collaborators.",
i10564081,"New York, Farrar & Rinehart, inc., 1935.",150 S628R,1,,  -  -    ,,"Readings in psychology, edited by Charles E. Skinner ... with the assistance of twenty-five collaborators.",
i10564135,"New Haven, Yale University Press, 1935.",150.9 M947E,1,,  -  -    ,,"The evolution of modern psychology, by Richard Muller-Freienfels; translated by W. Beran Wolfe.",
i10564354,"New York : McGraw-Hill, c1975.",643.7 S311,3,,  -  -    ,0070551677 : $14.95,The complete book of home remodeling / Robert Scharff.,ONLY PRATT
i10564664,"Garden City, N.Y. : Anchor Press, 1975.",301.36 E37,22,1,  -  -    ,385053231,World capitals : toward guided urbanization / edited by H. Wentworth Eldredge.,X
i10565061,"New York : Wiley, [1975]",574.1925 S554,1,,  -  -    ,471774251,Enzyme kinetics : behavior and analysis of rapid equilibrium and steady state enzyme systems / Irwin H. Segel.,
i10565139,"New York : M. Dekker, 1974.",301.18 P411,4,2,  -  -    ,082476143X,"Group dynamics and individual development / Patrick R. Penland, Sara Fine.",X
i10565280,"New York, Grossman Publishers, 1974.",296.142 J59P,5,,  -  -    ,0670541877;9780670541874,A Passover Haggadah; the new Union Haggadah edited by Herbert Bronstein for the Central Conference of American Rabbis. Drawings by Leonard Baskin.,X
i10565383,"Hamden, Conn., Archon Books, 1965 [c1954]",131.34 D315,0,,  -  -    ,,The leaven of love; a development of the psychoanalytic theory and technique of Sandor Ferenczi.,
i10565413,"[New York] Howell, Soskin [1947]",150.1952 P984,4,,  -  -    ,,"Freud: his life and his mind, a biography.",
i10565462,"New York, Harper and Row [1963]",131.34 W636,0,,  -  -    ,,The inner world of choice.,
i10565966,"Cambridge [Eng.] University Press, 1958.",491.99 C432D,1,,  -  -    ,,The decipherment of linear B.,
i10566119,"New York, Ronald Press Co. [1963]",152.5 H342,0,,  -  -    ,,"Motivation and social interaction, cognitive determinants.",
i10566211,"New York, Viking [1974, c1973]",577 C146,5,,  -  -    ,,The life game; evolution and the new biology.,
i10566612,"New York, Simon [c1954]",178.6 H838A,2,,  -  -    ,,An alcoholic to his sons; as told to Henry Beetle Hough.,
i10566624,"London, New York Oxford University Press, 1944.",301 K21M,0,,  -  -    ,,"Methodology of the social sciences, by Felix Kaufmann.",
i10566892,"North Scituate, Mass. : Duxbury Press, [1974]",574.5 R969,6,,  -  -    ,878720707,"Man's natural environment : a systems approach / edited by Lorne H. Russwurm, Edward Sommerville.",X
i10566922,"New York : Quadrangle/New York Times Book Co., [1975]",365.973 W636,10,,  -  -    ,812904877,A time to die / Tom Wicker.,
